spotify_id,artist,name,popularity,release_date,genre,explicit,duration_ms,featured_artists
3A9vIxzGBjEfqmDK7H9exS,Radiohead,Pyramid Song,61,2001-03-12,alternative,0,288733,[]
0iTpQYzJnYgh7kIxyq8A2O,Grizzly Bear,Two Weeks,69,2009-05-24,indie,0,243160,[]
17eEVo7K960G9wGKNS6rag,The xx,Infinity,45,2009-08-18,indie,0,313387,[]
0AdA0M0xJSlWwGjiSdoSSy,The xx,Fantasy,41,2009-08-18,indie,0,158240,[]
11607FzqoipskTsXrwEHnJ,The Velvet Underground,Sunday Morning,67,1967-03-12,rock,0,175893,['Nico']
4FqnaZALqOYyWediiaAToi,Arcade Fire,Neon Bible,48,2007,indie,0,136640,[]
1LzNfuep1bnAUR9skqdHCK,Mazzy Star,Fade Into You,72,1993-10-05,dream pop,0,295600,[]
052z2UsE2wPrHsBJ9tly0g,Air,Playground Love,62,2000-02-25,electronic,0,211500,['Gordon Tracks']
5VvsZvy1mwx4teyvI7O9rs,Bat for Lashes,Daniel,55,2009-01-12,indie,0,251120,['Bat For Lashes']
4m8ttWM8IKXyhpv89E867J,Air,Cherry Blossom Girl,55,2004-01-26,electronic,0,219760,[]
3rTnGUeDrnZV22DvRuUuXr,M83,Wait,67,2011,electronic,0,343253,[]
1LwP9g1Hjbs64jXM2Qsxry,The Jesus and Mary Chain,Just Like Honey,64,1985-11-18,shoegaze,0,182493,[]
0U0p8weaMIbIFMJ0CPlvHV,Arcade Fire,Sprawl II (Mountains Beyond Mountains),62,2010,indie,0,325547,[]
7pS2OVdIWviLpz5GOtJLzz,Foo Fighters,Walking After You,58,1997-05-20,rock,0,303813,[]
5KBKqxYY263Tr0haAu3fMz,My Bloody Valentine,Sometimes,49,1991-11-04,shoegaze,0,319227,[]
4Y2W4zKa3q72ztbkA0r8Va,Boards of Canada,Dayvan Cowboy,55,2005-10-17,ambient,0,300187,[]
6jeWgaprnGyAsRhUcNuZKX,The Maccabees,Toothpaste Kisses,56,2007-01-01,indie,0,159320,[]
5kiZpF6a7kxZLurZVSewtw,Bon Iver,"Hinnom, TX",49,2011-06-21,indie,0,165013,[]
2E8b9rCHCWNr0CrZSTVJCT,Lana Del Rey,Lucky Ones,47,2012-11-12,pop,0,225069,[]
3HfEgAaf0koxBpBB8NvGda,My Bloody Valentine,When You Sleep,58,1991-11-04,shoegaze,0,251933,[]
5KeyVNymqfqac1wLDseK8v,Purity Ring,Fineshrine,59,2012-07-23,synthpop,0,209760,[]
4BmtCb6sdMqECAItGmFDvU,Grizzly Bear,Knife,46,2006-09-04,indie,0,314413,[]
41R4fI1Z1w2gsJEFQWdeJs,My Bloody Valentine,To Here Knows When,44,1991-11-04,shoegaze,0,331227,[]
5cf1ZfI16kHp3S1ySpQ36G,Grizzly Bear,"Ready, Able",56,2009-05-24,indie,0,257213,[]
4keAoywVf4jxRvXU7ON0hV,Mac DeMarco,Salad Days,65,2014-04-01,rock,0,145893,[]
33HRECrmuelZxOpid6XTNX,Slowdive,Alison,59,1993,shoegaze,0,230987,[]
2YxXBLWd39JelHf6LhxZ2o,Goldfrapp,Lovely Head,52,2000-09-10,electronic,0,229827,[]
27ViT9yPmgH4TLyXPTsQWl,Daughter,Smother,55,2013-01-01,folk,0,240560,[]
0qWfR0C4ul3S1f1HWIp5O0,Animal Collective,Bluish,41,2009-01-20,experimental,0,313560,[]
0fOjUafaAhJV16oRBgCtz7,Spiritualized,Ladies and Gentlemen We Are Floating in Space,60,1997-06-16,space rock,0,234053,[]
4xTaOn06UiRHkq2ZUjWIqI,The Flaming Lips,Ego Tripping at the Gates of Hell,42,2002-05-13,indie,0,271467,[]
5iaeuSweyKjyrNa47uwwk3,My Bloody Valentine,Blown a Wish,40,1991-11-04,shoegaze,0,216600,[]
7l5nkTZpoD93OkynN0gcon,Mazzy Star,Into Dust,59,1993-10-05,indie,0,336760,[]
7kaub3iYrvVz5gaPVemsWE,Agnes Obel,Riverside,49,2010,piano,0,230547,[]
4gq2bc2770XvbJdEtfUbmw,Radiohead,Go Slowly,49,2007-12-03,alternative,0,228236,[]
3elOzp9X3B8vMGhJBWzbIF,London Grammar,Wasting My Young Years,50,2013-09-10,indie pop,0,204213,[]
6XDFFeinPXgy3auyC7huoC,M83,Intro,49,2011,electronic,0,322760,[]
2Zy9cf5v1tWFDmXTbahAU8,Tame Impala,Alter Ego,50,2010-05-21,psychedelic rock,0,287613,[]
2SpHd4lGMrJMIQDf92V6VP,Deerhunter,Agoraphobia,54,2008-10-31,indie rock,0,202640,[]
230SHXjjyWkT7Zorx6hsiy,Washed Out,New Theory,52,2009-09-08,chillwave,0,168680,[]
0oxYB9GoOIDrdzniNdKC44,Slowdive,When the Sun Hits,59,1993,shoegaze,0,285907,[]
35zX9FPuA6qg9bqx79eskS,Bon Iver,Woods,48,2009-01-20,folk,0,285440,[]
7IpDQcksaT8SxS7vOX4SRm,The Weeknd,What You Need,66,2012-01-01,soul,0,196360,[]
2cVj88Q5SL5bZa8O2iFrDL,The Flaming Lips,All We Have Is Now,40,2002-05-13,indie,0,233227,[]
5iR8v6fTc33LDo2t4w3342,Sufjan Stevens,Futile Devices (Doveman Remix),55,2017-11-03,indie,0,135444,[]
3jZ0GKAZiDMya0dZPrw8zq,Deerhunter,Desire Lines,56,2010-09-27,indie rock,0,404413,[]
5hc71nKsUgtwQ3z52KEKQk,The 1975,Somebody Else,74,2016-02-26,pop,1,347520,[]
4np1UPhRvjBfYC4f3CaLtI,Lana Del Rey,Yayo,45,2012-11-12,pop,0,321054,[]
4bTXFLSWqZiUrrXD202tVG,The Flaming Lips,It's Summertime,41,2002-05-13,indie,0,260240,[]
2tZIVD0ZPxpsoFx7hvAjWh,Owl City,The Saltwater Room,50,2009-01-01,electronic,0,242587,[]
1tgLMyNVmgtLJcOfE0wbyJ,Youth Lagoon,Cannons,48,2011,indie,0,224773,[]
3stWWPN41byqp8loPdy92u,Beach House,Master of None,61,2006-10-03,dream pop,0,199414,[]
5UVBumEwdUnzvqxrXOYLFA,Youth Lagoon,17,57,2011,dream pop,0,236000,[]
7krbQbYq63hcwVMNW1R0tD,Pink Floyd,A Pillow of Winds,53,1971-11-11,progressive rock,0,312893,[]
17RkpFRsRKCNSX7WfxX2qi,Baths,Aminals,49,2010-07-06,electronic,0,198452,[]
17RkpFRsRKCNSX7WfxX2qi,Baths,Aminals,49,2010-07-06,electronic,0,198452,[]
2r3XoShDJnYhatcpfobVmC,Beach House,Gila,48,2008-02-26,dream pop,0,286240,[]
6xAa0kGkTLU22ZyoHOCHgi,My Morning Jacket,Wordless Chorus,55,2005-10-04,indie,0,252760,[]
6JbioaahWqp3efRZWN001d,Lana Del Rey,Bel Air,45,2012-11-12,indie pop,0,237640,[]
0VXp4zDspR993l2hIKW17g,Broken Social Scene,Anthems For A Seventeen Year-Old Girl,56,2003-03-11,indie,0,275693,[]
0VXp4zDspR993l2hIKW17g,Broken Social Scene,Anthems For A Seventeen Year-Old Girl,56,2003-03-11,indie,0,275693,[]
0VXp4zDspR993l2hIKW17g,Broken Social Scene,Anthems For A Seventeen Year-Old Girl,56,2003-03-11,indie rock,0,275693,[]
6JOZHmPAfpB0drwuwFwPV9,Animal Collective,Banshee Beat,43,2005-10-16,experimental,0,502360,[]
05tFLPSXJ1BbqIXy4Jeqfh,Frank Ocean,End,54,2012-07-10,soul,0,134600,[]
2JQ9wMmURQMY5ysth04rHO,Sufjan Stevens,The Predatory Wasp of The Palisades Is Out To Get Us,51,2005-07-05,indie,0,323013,[]
2JQ9wMmURQMY5ysth04rHO,Sufjan Stevens,The Predatory Wasp of The Palisades Is Out To Get Us,51,2005-07-05,indie folk,0,323013,[]
5yQrOvXWli8C7R6j56rowR,First Aid Kit,Emmylou,52,2012-01-24,folk,0,258000,[]
1wXJjKJy5Pt38Bu3tUzTUL,Slowdive,Machine Gun,42,1993,shoegaze,0,266707,[]
7mYUeJq8M8S8kzDZUs6o23,Goldfrapp,Utopia,51,2000-09-10,electronic,0,258027,[]
4Hmc81ZS9s2WlTvOsuoiTQ,Boards of Canada,Bocuma,40,1998-04-20,electronic,0,95973,[]
5Knohtj8UsTpFZsTCkMZWx,R.E.M.,At My Most Beautiful,49,1998-01-01,rock,0,215200,[]
4u3aErjHkwVqqdyfNDMyJ1,Lykke Li,I Know Places,49,2011,indie,0,386787,[]
76JhicgPtW4zbN72tpnMyA,Slowdive,Souvlaki Space Station,49,1993,shoegaze,0,357373,[]
45D0ixQWzXQOoU1S9aSnKk,The War on Drugs,Under The Pressure,60,2014-03-18,indie,0,532307,['The War On Drugs']
1l2qG89IE6YOfPX2pdtz62,Moby,My Weakness,36,1999-05-17,electronic,0,218573,[]
70v5mCvyPRquTyU7qTIU81,Sky Ferreira,Everything Is Embarrassing,53,2012-01-01,pop,0,249907,[]
1TnUURhehaoMWKAqQtirm6,Halsey,Colors,71,2015-08-28,pop,0,249500,[]
3jQBAyQVJSl9fc6l4tsWWP,Slowdive,40 Days,45,1994-11-05,shoegaze,0,195573,[]
3kbaZC3FZTecvlSR67Sr19,Aphex Twin,Fingerbib,50,1996-11-04,electronic,0,228867,[]
7qCZgvV98j6RjUULW1s1it,Spoon,Inside Out,62,2014-08-05,indie rock,0,301960,[]
6UGpcXcENaUqQKPc6oqOe4,The Magnetic Fields,The Book of Love,59,1999-09-14,indie,0,162413,[]
5Lung4Ft8vuIbwHdWdvQF5,Slowdive,Here She Comes,39,1994-11-05,shoegaze,0,139707,[]
1lru9BY79X7JnRelnz9Zr5,Best Coast,Our Deal,43,2010-06-26,indie,0,127933,[]
6PB7R41AktgVRoJHE3XlWr,Beach House,You Came To Me,42,2008-02-26,dream pop,0,245333,[]
3MmRfG64qt04Efx9gK9Ec8,Slowdive,Dagger,45,1993,shoegaze,0,218253,[]
4OSEE9iEHADmTSCpxl87GJ,Friendly Fires,Paris (Aeroplane Remix),51,2009-08-30,electronic,0,465333,[]
2alubJkPNdHA97Unct4J23,Slowdive,Sing,39,1994-11-05,shoegaze,0,291453,[]
3AAdbLZWOptsP8ViSj71RD,Grimes,Realiti,54,2015-11-06,alternative,0,306532,[]
2UhmkV1lXMlRzmevvG8TRw,Gorillaz,Hong Kong,47,2007-11-19,alternative,0,433547,[]
4pbEwQiDjPln3oYlijXuOE,The Microphones,The Moon,49,2001-09-11,lo-fi,0,316640,[]
6IBpFG2LU2udYofIuROp3w,Bahamas,Lost In The Light,68,2012-01-01,indie,0,236720,[]
5Z7cI9glyUTDTRtWSs8K9I,Toro y Moi,So Many Details,54,2013-01-22,electronic,0,285037,[]
4y7VfYUU5OW8Q2VAQMPgr4,M83,Teen Angst,41,2005,electronic,0,302800,[]
2ldmzcLJvYv4WHPrzGbBgq,Beach House,Heart of Chambers,44,2008-02-26,dream pop,0,265173,[]
5lc8or13c2lgTWTOVIos6W,Nick Drake,At The Chime Of A City Clock,43,1970-03-06,folk,0,285613,[]
5lc8or13c2lgTWTOVIos6W,Nick Drake,At The Chime Of A City Clock,43,1970-03-06,folk,0,285613,[]
1Qy1eRka08FJ0Bhz7ZenYS,Beach House,Turtle Island,42,2008-02-26,dream pop,0,239733,[]
0MNNKSUU9OOQ8DSGWduw79,Sufjan Stevens,Mystery of Love,62,2017-11-03,soundtrack,0,248965,[]
7DB9MrZ4jthCItE95ycD3g,Phoenix,"Love Like a Sunset, Pt. 2",41,2009-05-25,electronic,0,116720,[]
1OyGnfENpomANuXHohFEXo,CocoRosie,Werewolf,44,2007-04-10,freak folk,0,290187,[]
1oc4lB36kCRzLYLqsjhieZ,Flyleaf,So I Thought,39,2006-01-01,alternative rock,0,290867,[]
4V89IXbcngfalUVUm21GNM,XXYYXX,About You,55,2012-03-27,electronic,0,247731,['xxyyxx']
5ozIJrlaCAf3g8MMyot483,Craft Spells,After the Moment,53,2011-03-22,indie pop,0,240608,[]
4KnSm0B0r4F5zsB9qsfiUB,Slowdive,Altogether,39,1994-11-05,shoegaze,0,222853,[]
5pLpkaIRobcvPnUmclNv6o,Oh Wonder,Technicolour Beat,62,2015-09-04,electronic,0,180120,[]
6OmdWLjlx4BIDGEO8BZlqH,Kate Bush,Army Dreamers,51,1980-09-08,pop,0,178640,[]
6WDAtzaXY7d31CkuoxYFcb,Little Dragon,Feather,57,2009-08-17,electronic,0,293787,[]
0uhYgQQ6WX9rCONnum7Fmw,Fiona Apple,I Know,49,1999-11-09,singer-songwriter,0,295133,[]
34LohAliZ2QKydqVJcFpwV,Beach Fossils,Sleep Apnea,64,2013-02-19,indie rock,0,146293,[]
0MpsyFvt1KaxNYBYw2aanq,John Maus,Hey Moon,53,2011-06-28,indie,0,248707,[]
6VNjaZmWzm0aRXeBE1B5mM,American Football,For Sure,42,1999,indie,0,196120,[]
44CLN3rzhW86oTcedUMKOj,Ratatat,Cherry,43,2004,electronic,0,338333,[]
1CLmFKW99S8eJrebO3GB04,Whitney,No Woman,66,2016-06-03,,0,237973,[]
0DRvClQbN9znQ295sx76VC,Alvvays,Dreams Tonite,62,2017-09-08,dream pop,0,196027,[]
7mf1hxau7AkuXEYbqHrOWh,Grimes,Vanessa,51,2011-04-18,electronic,0,324043,[]
1jhtxc7ON8ZzgvWGPwWXUN,King Krule,Baby Blue,56,2013-08-24,indie,0,215507,[]
0G6Ws8Gbdt0S7pZeuYmkmm,Mazzy Star,Flowers In December,51,1996-10-29,dream pop,0,297893,[]
6h4yONyGIFXYhrvEX6jVeb,Pogo,Alice,50,2013-06-08,ambient,0,164065,[]
6eygbzyL6hY8jFQTARDuo9,Lana Del Rey,White Mustang,64,2017-07-21,alternative,0,164710,[]
2PLo8T3kGE9URFvBy3tUdt,Maroon 5,It Was Always You,58,2014-09-02,pop,0,239920,[]
3BdHMOIA9B0bN53jbE5nWe,Mazzy Star,Blue Light,51,1993-10-05,dream pop,0,310733,[]
1RjP07A2H4WMmozQidd9x7,Tycho,Dive,48,2011-10-04,electronic,0,499791,[]
5YuEURgZBOYen79ebjJ3aq,Beach House,Saltwater,43,2006-10-03,dream pop,0,175093,[]
7BgGj9choLPeJJOflkaAhB,John Mayer,Do You Know Me,47,2009-11-13,acoustic,0,150320,[]
0DXsPlfQtOQBFbL0wAaOn6,Galaxie 500,Blue Thunder,44,1989-09-01,shoegaze,0,229813,[]
1vE3ciwUpbFnjwMJLp4zjg,Pixies,Havalina,36,1990-08-13,indie,0,153467,[]
1v07ywlVYd02pOCnXRBDNA,The 1975,Menswear,51,2013,indie rock,0,206738,[]
2DopRU3QWz4CWymUUrKvO4,Purity Ring,bodyache,51,2015-03-02,synthpop,0,173214,[]
2m7zt7ZD5NchfZVSRmTSyE,Young the Giant,Strings,45,2011,indie,0,250307,[]
0TCmhnbMpw5zwPsTvlXTJi,Aurora,Runaway,68,2014,indie,0,248827,['AURORA']
5IapIlqooJJ0CmJmrEY8Ir,Thievery Corporation,Sweet Tides,54,2008-09-23,downtempo,0,288933,[]
0IQs78HO3ym69mCNFJ0UZp,Sparklehorse,It's A Wonderful Life,49,2001-08-08,indie,0,179133,[]
7H8OEVxkCgIvAvWp1MZBxw,The Orb,Little Fluffy Clouds,36,1991-04-02,ambient,0,267667,[]
5hxcxipGOjgTzrPOkfsyyS,Deftones,Xerces,44,2006-10-25,alternative,0,221800,[]
2J6ggaPmXYh6krtQpjlbin,Circa Survive,Living Together,41,2007,indie,0,210027,[]
6xbDAaVUnQ2kaPAg5GXjFW,Gorillaz,Detroit,50,2010,electronic,0,123387,[]
5xcunlfaZvD9BDQsLONI7A,Orbital,Halcyon and On and On,56,1993-01-01,electronic,0,567107,[]
5xcunlfaZvD9BDQsLONI7A,Orbital,Halcyon and On and On,56,1993-01-01,electronic,0,567107,[]
0mYaDPgvNkXgXS3TVjuITD,Sonic Youth,Shadow of a Doubt,38,1986-03-04,experimental,0,212400,[]
374buquHBf8KY9edm9SBtG,Broadcast,Come On Let's Go,53,2000-03-20,electronic,0,197107,[]
6JuEshIRliNXRU1LXctRjZ,Mazzy Star,Halah,54,1990-05-21,dream pop,0,196227,[]
5bPw3HvMAFwAnV7n7ElptT,My Bloody Valentine,All I Need,27,1988-11-21,shoegaze,0,184093,[]
6rhEGvWq4CtJJt6ezJIjxf,Daughter,Shallows,48,2013-01-01,indie,0,413760,[]
2xFELTbN4G0rgID5uQGLvP,Broadcast,Tears In The Typing Pool,50,2005-09-19,indie pop,0,132160,[]
31CYUJj5f9lbQ0Qqm9PzK5,Julee Cruise,Falling,50,1989-09-12,soundtrack,0,321853,[]
7jA5OcunWRSYXq98puhAX8,Blonde Redhead,For the Damaged Coda,61,2000-06-06,indie,0,157000,[]
2wSmwBjoS5skbNYAMBi5qG,Galaxie 500,Tugboat,49,1988-02-14,shoegaze,0,236933,[]
2KufM8PiQY4i52XhRL96Fd,Blood Orange,Champagne Coast,55,2011-08-30,chillwave,0,292373,[]
6YvrHrtdn3J7J6fR9nscoL,Sonic Youth,Beauty Lies in the Eye,30,1987-04-07,indie,0,139867,[]
5iKoarDSV0EA1JN10Bljr5,Mr. Little Jeans,The Suburbs,52,2014-01-01,chill,0,307067,['Mr Little Jeans']
2NtqI3Ylig7bB36esIwYuE,Blood Orange,Sutphin Boulevard,45,2011-08-30,indie pop,0,214040,[]
6yglIiqxr2yz9TI8zikNPU,The Beta Band,Squares,45,2001,chill,0,226893,[]
4jNQkWhuzqrbqQuqanFFJ6,Maxence Cyrin,Where Is My Mind,61,2010-04-12,piano,0,165160,[]
6c6t0aQOtVUZTxRQTlEkZQ,Owl City,If My Heart Was a House,46,2009-01-01,electronic,0,245720,[]
6LOZws7T3jqZz78unPgFF9,Kali Uchis,Dead To Me,78,2018-04-06,indie pop,0,199506,[]
47iQwtwCY9hrj7gCeO70s5,Grimes,Rosa,49,2010-10-01,art pop,0,192591,[]
3Bp478Itxv8gxqqEcf8HRL,Aphex Twin,Acrid Avid Jam Shred,40,1995-04-24,idm,0,459280,[]
7jLyxBaU1KJvkTXGq7kpha,Mazzy Star,She's My Baby,41,1993-10-05,dream pop,0,265000,[]
0fnwkQrgavFSaGZaCmjqsY,Flume,Ezra,47,2012-11-09,downtempo,0,217188,[]
4PxzGOH79jcmmldKgoI9sB,Neko Case,I Wish I Was the Moon,54,2002-08-20,indie,0,214733,[]
2Wy57u9egS9hpXtDGnzi8A,Mazzy Star,Unreflected,38,1993-10-05,alternative,0,222133,[]
1hLMDoAaoCTGi9MTYIU22W,Little Dragon,Constant Surprises,53,2007-08-27,trip-hop,0,273547,[]
3aRD5hO4awWi2IEpTgLzSa,Slowdive,Some Velvet Morning,38,1994-11-05,shoegaze,0,202693,[]
71TryCkZDhMNE79DwML9P9,Epic45,The Stars In Spring,47,2007-07-01,post-rock,0,256373,[]
3EA4HwrlLdDJ3b4cX7JfqC,Summer Heart,I Wanna Go,49,2012-04-25,indie,0,247572,[]
6zqfL2Io4GGtVTz1Agrow1,Yo La Tengo,Nowhere Near,54,1993-10-05,indie,0,363973,[]
6mfeMz98JP6CUuCi4FvWg6,Mazzy Star,Wasted,39,1993-10-05,rock,0,331600,[]
6rbTHxFbBn5JjNw2aYffop,The Radio Dept.,Strange Things Will Happen,40,2003-03-04,indie,0,267307,[]
5G2hkgy9evYecU5iEuNNzj,Broadcast,Corporeal,43,2005-09-19,electropop,0,235013,[]
2x3QOPnAfn57SFG8EOafDm,Galaxie 500,Ceremony,47,1989-09-01,shoegaze,0,358880,[]
5mCprFWOqe0jB96v9RhLBo,Joywave,Tongues,56,2015-04-14,electronic,0,234773,['KOPPS']
1bWHNlvBDJYJDjviGeDT7G,Enya,Marble Halls,46,1991-11-15,new age,0,234627,[]
1sH0BilBR8geHAG1nQgvPs,The Magnetic Fields,Nothing Matters When We're Dancing,42,1999-09-14,indie,0,147373,[]
418gyIJdAZSZisVdzDXLNc,The Sundays,Wild Horses,51,1992-01-01,indie,0,285573,[]
58LwagSpbHNBrIr6kyb0cD,Slowdive,Celia's Dream,37,1991,shoegaze,0,249493,[]
1rEkUEBFYEtqDLYaTuElsx,Beck,Wow,57,2017-10-13,pop,0,222335,[]
4xxIMjx6sNmRgJx7fJ7ihg,Helios,Emancipation,51,2009-01-16,ambient,0,154733,[]
3yrVRdwCbEeKODZgG2mVZX,Stars,Dead Hearts,45,2010-06-21,indie,0,211307,[]
3yrVRdwCbEeKODZgG2mVZX,Stars,Dead Hearts,45,2010-06-21,indie,0,211307,[]
6LYrGx5a39RNfXbNsaDcHq,Mazzy Star,So Tonight That I Might See,39,1993-10-05,alternative,0,439307,[]
2m4pMnVi3e9HuSwSci6dg8,Galaxie 500,When Will You Come Home,35,1989-09-01,shoegaze,0,323613,[]
4u5ofLk8CMrtQnRaiIVH4O,Mazzy Star,"Cry, Cry",44,1996-10-29,dream pop,0,238160,[]
5s5uy4gguOtt5DZcsqxVsu,Galaxie 500,Snowstorm,35,1989-09-01,shoegaze,0,314560,[]
3OgzinZ8bjv07duHLrYgmV,The Avalanches,Flight Tonight,35,2000-01-01,electronic,0,233213,[]
6LzQeBVTFD9BZ9WsiG2gDP,Beach Fossils,Adversity,49,2011-03-08,lo-fi,0,243297,[]
6Gmc3OUoP4JotwPb2CIXYD,Red House Painters,Katy Song,46,1993-05-24,slowcore,0,502867,[]
1nbZgajaqXmZQG24vl9u5d,Slowdive,Ballad Of Sister Sue,39,1991,shoegaze,0,271960,[]
0NWDIJCR2vOYJN8ipD8Ktb,Nancy Sinatra,Some Velvet Morning,56,1968-01-01,pop,0,221627,['Lee Hazlewood']
7g8S0N45Tkp7yE1WEWRwyu,OutKast,"Hold On, Be Strong",42,1998-09-29,hip-hop,0,72587,[]
3ZB8WOTt7p9cSia9iG0TMz,Broadcast,Echo's Answer,49,2000-03-20,electronic,0,192000,[]
0oPnyCLqcn2ZNzwy5pLKDR,Have a Nice Life,"Holy Fucking Shit: 40,000",49,2008-01-01,shoegaze,0,386500,['Have A Nice Life']
5EyJ5JppjEEui0btch3MwG,Kate Bush,The Sensual World,37,1989-10-16,alternative,0,236000,[]
7gpgbBHXEjFW34M465jSGs,Flight Facilities,Clair De Lune,54,2014-10-24,trip-hop,0,459840,['Christine Hoberg']
14v8jznoR89bjfgmVWvCrh,The Beta Band,Inner Meet Me,38,1998-09-28,indie,0,380027,[]
3U83MLJ562dk6Yhvwpe6lL,Cornelius,Drop,45,2002-01-22,electronic,0,308387,[]
0QwLXiZIF9wFkEGW9INVOe,Slowdive,Erik's Song,32,1991,ambient,0,265667,[]
0dYOhXotUJibq5j61vZQVg,Mazzy Star,Disappear,37,1996-10-29,dream pop,0,244800,[]
1W0IWU1XpPhNZ3hdxXK4IZ,The Breeders,Off You,49,2002-05-20,indie,0,295667,[]
1gpF8IwQQj8qOeVjHfIIDU,Zedd,Find You,52,2014-01-01,electronic,0,203307,"['Matthew Koma', 'Miriam Bryant']"
38ZKbVHXf2HcJ0KyIc92FW,Slowdive,Blue Skied An' Clear,38,1995,shoegaze,0,414413,[]
2K5laBSa5jVN1R7WBWC1ZX,Mazzy Star,Rhymes Of An Hour,39,1996-10-29,indie,0,252773,[]
5F43dz91uj1bQRKDvXbt1f,The Chameleons,Second Skin,41,1983,post-punk,0,410587,[]
7wGBEZamABJVD15MDQG0hl,Sheryl Crow,Home,34,1996-01-01,rock,0,290733,[]
3X3mfRMRaPJRiIMDMQtSkd,Oh Wonder,Landslide,57,2015-09-04,indie,0,208229,[]
3R6kyOmqWcAsqZqqe9CGL0,Mazzy Star,Be My Angel,44,1990-05-21,dream pop,0,197333,[]
4f8igDpWLaLB8FyhitEdqy,Mazzy Star,Take Everything,41,1996-10-29,dream pop,0,293773,[]
2jPgfwVXOKnUl2QLQsnIAT,The Ink Spots,If I Didn't Care,52,1998-06-16,jazz,0,181973,[]
1XLeX0E7yeFHrSkTgVNtMm,Plaid,Ralome,44,1999-06-21,electronic,0,269240,['Benet Walsh']
230tKtsKM3eigmK2CtssAO,Khruangbin,A Calf Born in Winter,56,2014-05-26,indie,0,209025,[]
0COiZ7ncho2yi4HotbzgPv,Radiohead,Motion Picture Soundtrack,56,2000-10-01,alternative,0,200483,[]
7LAJWSKK8JMIZAcblgUMS6,Enya,May It Be,65,2001-11-19,celtic,0,257760,[]
30wvVTkqA4Fp5ZCG0xGof7,Deerhunter,Revival,50,2010-09-27,indie rock,0,133667,[]
4ou3f7jaB41isbJkt6CF2b,The Flaming Lips,In the Morning of the Magicians,45,2002-05-13,indie,0,379240,[]
0AVzhaaOaGgdyXJ2orgfwC,Purity Ring,Obedear,50,2012-07-23,synthpop,0,209573,[]
51ZPtAuqT0V5lNONYZTrxy,London Grammar,Hey Now,48,2013-09-10,indie,0,207253,[]
31TAub5WKWEsVTJcdksxq7,Enya,Caribbean Blue,54,1991-11-15,new age,0,239600,[]
204974mkLcxFNtq6EXLsJx,Death Cab for Cutie,The Ice Is Getting Thinner,46,2008-04-29,indie,0,225200,[]
57V4uc2b2diZ4RPHXWecb9,Hozier,Like Real People Do,69,2014-09-19,soul,0,198027,[]
7mfvOqsvzZaUl7sfbcNk4E,Era,Ameno,64,2002-01-01,new age,0,235227,['ERA']
6bk11TH82XrT5QUC1gDw9A,Secret Garden,Nocturne,59,1995-01-01,celtic,0,193680,[]
193Dm5SqYy3hTSbuzxbwKc,Lorde,Writer In The Dark,64,2017-06-16,pop,0,216611,[]
7xqANDRz8JFxkwfY65WISy,The Weeknd,Loft Music,63,2012-01-01,r&b,1,363640,[]
6HDbazzz9BHKufmSfuLTVE,Slowdive,Melon Yellow,37,1994-11-05,shoegaze,0,233507,[]
4TxTJHRsqoNII6p5Jfav2e,Loreena McKennitt,The Mystic's Dream,43,1994-03-22,celtic,0,462840,[]
0y6DSMwFO6cLKN1XB85cGV,Enya,A Day Without Rain,63,2000-11-11,new age,0,156880,[]
2aE4e4QFbLfHtT8OZDgWJH,Enya,Anywhere Is,48,1995-11-20,new age,0,238067,[]
6o4lFpp8OAFhBqGQbWyAob,Active Child,Hanging On,49,2011-08-23,chillwave,0,321453,[]
6SHM8INghZAG42qLOpqPj3,Loreena McKennitt,Skellig,36,1997,celtic,0,367653,[]
3c9xinOHrEqF39omS0Czj1,Enya,Boadicea,49,1987,new age,0,212360,[]
6FN08oB3MT2BxYIJoR1CZ5,Kate Bush,This Woman's Work,48,1989-10-16,singer-songwriter,0,214000,[]
6FN08oB3MT2BxYIJoR1CZ5,Kate Bush,This Woman's Work,48,1989-10-16,soundtrack,0,214000,[]
5AabqkMATMr8zsfPS5yJnr,Mazzy Star,Bells Ring,46,1993-10-05,dream pop,0,272067,[]
5JtTSaH8W6UVqViPgpcqTq,Vangelis,Rachel's Song,54,1994-06-06,soundtrack,0,288000,[]
5JtTSaH8W6UVqViPgpcqTq,Vangelis,Rachel's Song,54,1994-06-06,soundtrack,0,288000,[]
2PIlBukQ6limukVR8Ubb5o,Gabrielle Aplin,Please Don't Say You Love Me,61,2013-05-13,pop,0,181400,[]
1Q8VcLmEVRBtTaTs82clnS,Enya,The Celts,45,1987,new age,0,177560,[]
6NfhJnufcldpDimI4UiLof,Dead Can Dance,The Host Of Seraphim (Remastered),49,1988,ambient,0,378173,[]
7ndgQ4LPJwaF4o6QHLaq9i,Daughter,Home,46,2012-01-01,indie folk,0,258973,[]
3tInTDUq8wdIMw5ftohmqJ,Ingrid Michaelson,Girls Chase Boys,61,2014-04-15,pop,0,221413,[]
6x7oPOBrfsqx9WbON5X1go,The Staves,Mexico,47,2012-11-12,folk,0,246414,[]
1ueOEwIxlCAivSC8ZrA5xW,Enya,One by One,60,2000-11-11,new age,0,236667,[]
4V0D2mYCsydW9bRAsqgsmv,Enya,Shepherd Moons,48,1991-11-15,new age,0,224933,[]
4cz5bBa239LZ0Pt5DrJXYK,Slowdive,Catch The Breeze,47,1991,shoegaze,0,259453,[]
